Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Expected_checkin,Expected_checkout,Booking_date,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate,Lead_Time,Total Nights,Checkin_Month,Checkin_Day_of_Week,Is_Weekend,Total_Guests
29895212,F,41,Asian American,High-School,25K --50K,South,City Hotel,2017-04-03,2017-04-04,2016-12-26,1,3,0,BB,No,No,Refundable,Agent,Yes,Check-Out,Yes,40,168,98,1,4,0,0,4
22947101,F,32,caucasian,College,<25K,East,Airport Hotels,2017-07-10,2017-07-11,2017-05-02,1,1,0,BB,No,No,Refundable,Online,No,Check-Out,No,0,140,69,1,7,0,0,2
78197271,F,27,Asian American,Grad,<25K,East,Resort,2017-04-03,2017-04-05,2017-02-23,2,1,0,BB,No,No,Refundable,Agent,Yes,Check-Out,Yes,5,135,39,2,4,0,0,3
96693461,F,52,African American,High-School,<25K,West,Airport Hotels,2017-04-01,2017-04-04,2016-09-10,1,2,0,BB,No,No,Refundable,Direct,Yes,Check-Out,Yes,10,198,203,3,4,5,1,3
90512096,M,63,Asian American,College,50K -- 100K,East,Airport Hotels,2017-04-08,2017-04-10,2016-10-03,2,2,2,HB,No,No,Refundable,Online,Yes,Check-Out,Yes,30,134,187,2,4,5,1,6
70170480,M,29,caucasian,Mid-School,25K --50K,South,City Hotel,2017-04-23,2017-04-25,2017-01-27,2,1,0,HB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,5,184,86,2,4,6,1,3
81410259,M,56,caucasian,High-School,50K -- 100K,South,Airport Hotels,2017-04-03,2017-04-04,2017-03-15,4,1,1,BB,No,No,No Deposit,Online,Yes,Check-Out,No,0,156,19,1,4,0,0,6
49296184,M,59,Latino,College,25K --50K,West,City Hotel,2017-01-29,2017-01-30,2016-08-02,2,1,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,30,101,180,1,1,6,1,3
4722906,F,51,Asian American,Mid-School,25K --50K,South,Airport Hotels,2017-06-28,2017-06-30,2017-03-03,4,1,1,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,25,184,117,2,6,2,0,6
90807016,F,34,African American,College,25K --50K,West,Airport Hotels,2017-03-31,2017-04-04,2016-09-01,3,2,0,BB,No,No,Refundable,Direct,No,Check-Out,Yes,25,219,211,4,3,4,0,5
12530929,M,27,Asian American,Grad,50K -- 100K,North,City Hotel,2017-05-29,2017-05-30,2017-03-28,2,2,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-Out,Yes,10,225,62,1,5,0,0,4
46791354,F,41,caucasian,Mid-School,50K -- 100K,East,Resort,2017-07-14,2017-07-16,2017-05-18,1,1,0,BB,Yes,No,No Deposit,Online,Yes,Check-Out,No,0,165,57,2,7,4,0,2
26020596,M,25,Asian American,Mid-School,<25K,South,Airport Hotels,2017-03-14,2017-03-16,2017-01-03,1,1,1,BB,No,No,No Deposit,Direct,No,Check-Out,Yes,25,189,70,2,3,1,0,3
77064505,F,45,Latino,Mid-School,<25K,North,Airport Hotels,2017-07-07,2017-07-09,2016-12-12,1,2,0,BB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,5,101,207,2,7,4,0,3
95846895,F,52,Latino,High-School,>100K,West,Airport Hotels,2017-03-04,2017-03-05,2016-12-14,1,1,0,BB,No,No,Refundable,Direct,No,Check-Out,Yes,10,242,80,1,3,5,1,2
56830178,M,39,Asian American,College,25K --50K,East,Resort,2017-05-02,2017-05-03,2016-11-02,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,20,220,181,1,5,1,0,4
465140,F,70,African American,Mid-School,>100K,East,Resort,2017-02-13,2017-02-15,2016-08-14,1,3,0,HB,Yes,No,No Deposit,Online,No,Check-Out,Yes,5,174,183,2,2,0,0,4
63311703,F,66,Latino,Mid-School,<25K,South,Airport Hotels,2017-07-16,2017-07-18,2017-04-18,2,1,1,HB,No,No,Refundable,Online,No,Check-Out,No,0,229,89,2,7,6,1,4
85140413,M,33,Latino,High-School,>100K,South,City Hotel,2017-05-16,2017-05-17,2016-11-20,3,1,1,BB,No,No,No Deposit,Agent,Yes,Check-Out,Yes,10,131,177,1,5,1,0,5
17509905,M,25,Latino,High-School,50K -- 100K,South,Resort,2017-03-20,2017-03-21,2017-02-14,1,2,1,HB,No,No,Refundable,Online,No,Check-Out,Yes,5,123,34,1,3,0,0,4
3854807,M,47,Latino,Mid-School,25K --50K,West,Airport Hotels,2017-01-09,2017-01-13,2016-08-08,1,2,2,BB,No,No,No Deposit,Online,No,Check-Out,No,0,150,154,4,1,0,0,5
96095450,F,23,caucasian,College,50K -- 100K,East,Resort,2017-05-10,2017-05-11,2017-03-18,3,1,1,BB,Yes,No,Refundable,Direct,Yes,Check-Out,Yes,20,116,53,1,5,2,0,5
16038188,F,51,Asian American,College,50K -- 100K,North,Airport Hotels,2017-01-17,2017-01-19,2016-09-22,2,3,0,BB,No,No,No Deposit,Online,Yes,Check-Out,No,0,165,117,2,1,1,0,5
37174568,F,52,African American,College,25K --50K,East,Resort,2017-05-25,2017-05-27,2017-05-02,2,2,0,FB,No,No,Non-Refundable,Online,Yes,Check-Out,Yes,15,185,23,2,5,3,0,4
38503545,F,69,Asian American,High-School,>100K,North,Airport Hotels,2016-08-26,2016-08-28,2016-05-19,2,2,0,HB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,25,234,99,2,8,4,0,4
34977898,F,45,Latino,College,50K -- 100K,North,Resort,2016-08-26,2016-08-29,2016-04-17,1,2,1,HB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,10,139,131,3,8,4,0,4
11654529,M,51,caucasian,High-School,50K -- 100K,West,Resort,2017-02-09,2017-02-11,2016-08-13,2,1,2,BB,Yes,No,Non-Refundable,Online,Yes,Check-Out,Yes,10,235,180,2,2,3,0,5
71590901,F,61,African American,Mid-School,50K -- 100K,South,Airport Hotels,2017-04-05,2017-04-08,2016-09-05,2,1,1,BB,No,No,Refundable,Online,No,Check-Out,Yes,10,148,212,3,4,2,0,4
10441750,M,21,Latino,College,<25K,North,City Hotel,2017-07-04,2017-07-07,2016-12-17,2,3,0,HB,Yes,No,Non-Refundable,Direct,Yes,Check-Out,No,0,202,199,3,7,1,0,5
29508292,F,41,Asian American,Grad,50K -- 100K,West,Airport Hotels,2017-04-11,2017-04-13,2016-12-09,2,1,0,BB,No,No,Refundable,Online,Yes,Check-Out,No,0,189,123,2,4,1,0,3
83687524,F,23,Asian American,High-School,50K -- 100K,South,City Hotel,2017-06-10,2017-06-12,2016-12-06,4,1,1,HB,No,No,Refundable,Online,Yes,Check-Out,Yes,15,159,186,2,6,5,1,6
22123976,F,35,African American,Grad,25K --50K,South,Airport Hotels,2017-06-22,2017-06-23,2017-03-07,1,2,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-Out,No,0,222,107,1,6,3,0,3
80897705,F,48,African American,College,<25K,South,Resort,2017-04-11,2017-04-12,2017-02-24,1,2,0,BB,No,No,Refundable,Direct,No,Check-Out,Yes,25,173,46,1,4,1,0,3
32446182,M,48,Asian American,College,<25K,North,Resort,2017-03-24,2017-03-26,2016-11-16,2,1,0,BB,Yes,No,Refundable,Online,Yes,Check-Out,Yes,20,124,128,2,3,4,0,3
72250326,M,62,caucasian,College,>100K,South,Resort,2017-01-04,2017-01-05,2016-11-17,1,2,0,BB,Yes,No,Non-Refundable,Online,No,Check-Out,Yes,5,243,48,1,1,2,0,3
45404106,M,33,Asian American,College,50K -- 100K,East,Airport Hotels,2016-11-08,2016-11-09,2016-06-05,2,1,0,BB,Yes,Yes,No Deposit,Direct,Yes,Check-Out,Yes,10,177,156,1,11,1,0,3
19381712,F,46,Latino,Grad,25K --50K,South,City Hotel,2017-03-05,2017-03-07,2017-02-03,1,2,0,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,5,119,30,2,3,6,1,3
24484451,F,50,African American,College,<25K,West,Airport Hotels,2017-03-17,2017-03-21,2016-11-09,2,3,1,HB,No,No,Refundable,Online,Yes,Check-Out,Yes,40,159,128,4,3,4,0,6
42665608,F,32,African American,Mid-School,<25K,North,City Hotel,2017-03-22,2017-03-23,2016-10-02,1,1,2,HB,No,No,No Deposit,Online,No,Check-Out,Yes,10,233,171,1,3,2,0,4
7052806,M,31,African American,Mid-School,50K -- 100K,South,City Hotel,2016-09-02,2016-09-03,2016-07-23,3,1,0,BB,Yes,Yes,No Deposit,Direct,Yes,Check-Out,Yes,20,218,41,1,9,4,0,4
51570813,F,24,African American,Grad,50K -- 100K,North,Airport Hotels,2017-03-07,2017-03-09,2017-01-18,2,1,0,HB,Yes,Yes,No Deposit,Direct,Yes,Check-Out,Yes,20,218,48,2,3,1,0,3
42295122,M,42,Latino,College,25K --50K,South,City Hotel,2017-03-07,2017-03-09,2016-09-11,1,1,0,FB,Yes,Yes,No Deposit,Online,No,Check-Out,Yes,5,188,177,2,3,1,0,2
32935105,M,50,Asian American,Mid-School,>100K,West,City Hotel,2017-03-20,2017-03-21,2016-09-08,2,1,0,BB,No,No,Refundable,Online,No,Check-Out,Yes,20,117,193,1,3,0,0,3
10745504,F,30,caucasian,High-School,50K -- 100K,East,City Hotel,2017-02-26,2017-02-28,2016-10-21,1,2,0,HB,Yes,Yes,Refundable,Agent,Yes,Check-Out,Yes,25,160,128,2,2,6,1,3
6949472,M,34,caucasian,Mid-School,25K --50K,West,Resort,2017-03-16,2017-03-17,2016-08-20,2,2,1,HB,Yes,Yes,No Deposit,Online,Yes,Check-Out,Yes,10,123,208,1,3,3,0,5
7780503,F,68,caucasian,College,>100K,North,Airport Hotels,2017-02-25,2017-02-27,2016-12-16,1,1,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-Out,No,0,111,71,2,2,5,1,2
49944977,M,51,African American,College,50K -- 100K,South,City Hotel,2017-01-09,2017-01-10,2016-10-27,2,1,0,HB,Yes,No,No Deposit,Online,No,Check-Out,Yes,20,104,74,1,1,0,0,3
20459968,F,40,Asian American,High-School,<25K,West,Resort,2017-02-08,2017-02-09,2016-07-18,2,2,1,HB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,20,132,205,1,2,2,0,5
96786290,M,23,Asian American,Grad,<25K,West,Resort,2017-02-25,2017-02-26,2016-12-03,1,1,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,25,112,84,1,2,5,1,2
85083479,M,34,Latino,Mid-School,50K -- 100K,South,Airport Hotels,2017-07-06,2017-07-08,2017-02-22,2,1,2,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,15,184,134,2,7,3,0,5
94728404,M,64,African American,Mid-School,50K -- 100K,North,Resort,2017-05-29,2017-05-30,2017-02-09,1,2,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,20,191,109,1,5,0,0,3
85469468,M,59,Latino,High-School,>100K,South,City Hotel,2017-07-14,2017-07-15,2017-05-02,2,2,0,HB,Yes,Yes,No Deposit,Agent,Yes,Check-Out,No,0,178,73,1,7,4,0,4
5508298,M,60,African American,College,50K -- 100K,West,Resort,2016-11-23,2016-11-27,2016-11-14,4,1,0,HB,Yes,No,Refundable,Direct,No,Check-Out,No,0,163,9,4,11,2,0,5
21795543,M,62,Latino,College,>100K,North,Resort,2017-05-06,2017-05-08,2017-04-14,1,2,1,HB,No,No,Refundable,Online,No,Check-Out,Yes,10,148,22,2,5,5,1,4
8403410,F,29,caucasian,College,25K --50K,North,City Hotel,2016-11-11,2016-11-12,2016-04-07,1,1,0,HB,No,No,Refundable,Agent,Yes,Check-Out,Yes,10,208,218,1,11,4,0,2
76095110,M,53,caucasian,Mid-School,>100K,South,Resort,2017-07-18,2017-07-19,2017-04-16,3,2,0,BB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,15,203,93,1,7,1,0,5
42737131,F,62,African American,College,25K --50K,North,City Hotel,2017-07-12,2017-07-13,2016-12-28,3,2,1,BB,No,No,Refundable,Direct,Yes,Check-Out,Yes,25,160,196,1,7,2,0,6
37029810,M,29,caucasian,College,>100K,South,Airport Hotels,2017-03-12,2017-03-13,2016-09-12,3,2,0,HB,No,No,Non-Refundable,Online,Yes,Check-Out,Yes,30,244,181,1,3,6,1,5
81318801,M,28,African American,High-School,<25K,South,City Hotel,2017-07-17,2017-07-19,2016-12-11,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,5,224,218,2,7,0,0,4
84670374,M,69,caucasian,College,25K --50K,East,Airport Hotels,2017-03-12,2017-03-13,2016-10-21,1,1,0,HB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,20,191,142,1,3,6,1,2
27585570,F,57,African American,Mid-School,>100K,South,City Hotel,2017-05-28,2017-05-29,2017-02-03,2,3,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,15,164,114,1,5,6,1,5
69366108,F,23,Asian American,Mid-School,50K -- 100K,East,Resort,2017-05-28,2017-05-31,2017-04-21,3,2,0,BB,No,No,Non-Refundable,Online,No,Check-Out,No,0,147,37,3,5,6,1,5
10267362,M,35,Latino,Mid-School,25K --50K,South,City Hotel,2017-06-05,2017-06-06,2016-11-06,2,2,1,BB,Yes,No,No Deposit,Online,Yes,Check-Out,No,0,175,211,1,6,0,0,5
91337544,F,61,Latino,High-School,<25K,West,Resort,2017-02-08,2017-02-09,2016-11-22,1,1,0,HB,No,No,Refundable,Online,Yes,Check-Out,Yes,20,121,78,1,2,2,0,2
94467669,F,57,African American,Mid-School,25K --50K,West,City Hotel,2017-06-09,2017-06-10,2017-05-10,3,2,1,BB,Yes,Yes,No Deposit,Online,Yes,Check-Out,Yes,10,236,30,1,6,4,0,6
22854757,F,26,African American,High-School,<25K,North,Resort,2017-02-17,2017-02-20,2017-02-16,3,2,0,BB,No,No,No Deposit,Online,No,Check-Out,No,0,129,1,3,2,4,0,5
88413678,M,56,Latino,College,<25K,West,Airport Hotels,2017-07-04,2017-07-05,2017-06-09,1,1,0,HB,No,No,Refundable,Online,No,Check-Out,No,0,185,25,1,7,1,0,2
65894391,M,44,African American,College,>100K,South,City Hotel,2017-05-13,2017-05-15,2017-02-20,2,2,0,BB,No,No,No Deposit,Agent,No,Canceled,Yes,10,115,82,2,5,5,1,4
49370462,F,40,African American,College,>100K,South,City Hotel,2016-09-26,2016-09-28,2016-09-05,2,1,0,HB,No,No,Refundable,Direct,Yes,No-Show,Yes,15,122,21,2,9,0,0,3
21971408,M,18,Asian American,College,25K --50K,East,City Hotel,2017-04-08,2017-04-10,2016-09-06,1,2,0,BB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,10,236,214,2,4,5,1,3
74823604,F,29,African American,College,50K -- 100K,North,Resort,2017-04-02,2017-04-06,2016-12-30,2,1,0,BB,No,No,No Deposit,Online,No,Check-Out,Yes,25,219,93,4,4,6,1,3
26650417,F,43,Latino,College,25K --50K,East,City Hotel,2017-01-04,2017-01-06,2016-09-28,3,2,0,BB,Yes,No,No Deposit,Direct,No,Check-Out,No,0,200,98,2,1,2,0,5
89932102,F,59,Asian American,College,25K --50K,North,Airport Hotels,2017-03-06,2017-03-07,2016-08-03,2,2,0,BB,Yes,Yes,No Deposit,Direct,Yes,Check-Out,Yes,5,121,215,1,3,0,0,4
50416151,F,35,caucasian,Mid-School,25K --50K,South,Airport Hotels,2016-08-28,2016-08-30,2016-06-11,2,2,0,BB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,20,184,78,2,8,6,1,4
41517931,F,62,caucasian,College,25K --50K,North,Airport Hotels,2017-05-08,2017-05-09,2016-12-14,2,2,1,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,40,245,145,1,5,0,0,5
52406663,F,41,caucasian,College,>100K,West,City Hotel,2017-01-21,2017-01-22,2016-10-04,2,2,1,HB,No,No,No Deposit,Online,Yes,Canceled,Yes,20,112,109,1,1,5,1,5
39521200,M,28,African American,Grad,>100K,South,Resort,2017-01-13,2017-01-17,2016-07-24,1,1,0,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,10,109,173,4,1,4,0,2
58969044,M,24,Latino,Grad,25K --50K,East,City Hotel,2017-07-06,2017-07-07,2016-12-24,2,1,1,HB,No,No,No Deposit,Online,Yes,Canceled,Yes,20,160,194,1,7,3,0,4
9280813,F,42,African American,Mid-School,50K -- 100K,South,Resort,2017-01-25,2017-01-26,2016-09-17,1,3,0,HB,No,No,Refundable,Direct,No,Check-Out,Yes,40,215,130,1,1,2,0,4
77884516,F,28,caucasian,College,50K -- 100K,South,Airport Hotels,2017-07-19,2017-07-20,2017-05-05,1,1,1,BB,No,No,No Deposit,Online,Yes,Canceled,No,0,209,75,1,7,2,0,3
37859352,M,35,Asian American,Grad,25K --50K,South,Resort,2017-01-30,2017-01-31,2016-09-27,2,3,0,BB,No,No,No Deposit,Agent,Yes,Check-Out,Yes,10,137,125,1,1,0,0,5
95773419,F,31,African American,High-School,25K --50K,South,Resort,2017-07-06,2017-07-09,2016-12-13,1,2,0,HB,No,No,Non-Refundable,Online,Yes,No-Show,No,0,236,205,3,7,3,0,3
22303735,M,61,caucasian,High-School,50K -- 100K,South,Resort,2017-03-20,2017-03-21,2016-09-16,2,2,0,BB,No,No,Refundable,Online,No,Check-Out,Yes,25,168,185,1,3,0,0,4
27637016,F,28,caucasian,Mid-School,25K --50K,South,Airport Hotels,2017-07-15,2017-07-16,2017-04-16,2,1,0,HB,Yes,Yes,Non-Refundable,Direct,Yes,Check-Out,Yes,10,242,90,1,7,5,1,3
21532906,M,21,Asian American,College,50K -- 100K,South,Airport Hotels,2017-06-09,2017-06-10,2017-05-28,3,2,1,BB,No,No,Refundable,Direct,Yes,Check-Out,Yes,5,206,12,1,6,4,0,6
10579986,F,27,caucasian,College,>100K,South,Resort,2017-02-10,2017-02-11,2016-11-22,2,1,0,HB,No,No,Refundable,Direct,No,Check-Out,Yes,5,236,80,1,2,4,0,3
51642550,M,24,Latino,Grad,>100K,East,Resort,2017-07-07,2017-07-10,2017-03-15,2,1,0,HB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,20,134,114,3,7,4,0,3
40027800,M,22,African American,College,>100K,South,Airport Hotels,2017-01-08,2017-01-09,2016-08-25,2,1,0,BB,Yes,Yes,No Deposit,Online,Yes,Canceled,No,0,162,136,1,1,6,1,3
91349224,M,41,Asian American,College,50K -- 100K,South,City Hotel,2017-02-27,2017-02-28,2017-01-24,2,2,0,BB,No,No,No Deposit,Online,No,Check-Out,Yes,10,175,34,1,2,0,0,4
77902080,M,44,caucasian,High-School,>100K,South,Resort,2016-09-12,2016-09-16,2016-03-01,2,2,0,HB,No,No,No Deposit,Online,No,Check-Out,Yes,10,138,195,4,9,0,0,4
16035793,F,53,Latino,College,25K --50K,South,Resort,2017-01-04,2017-01-06,2016-12-04,2,2,1,BB,No,No,Non-Refundable,Direct,Yes,Check-Out,No,0,121,31,2,1,2,0,5
79264877,F,37,Latino,College,25K --50K,South,Resort,2017-07-20,2017-07-23,2017-05-09,1,2,0,BB,No,No,Refundable,Agent,Yes,Check-Out,Yes,10,168,72,3,7,3,0,3
30906622,M,55,caucasian,Mid-School,<25K,North,City Hotel,2017-07-20,2017-07-21,2016-12-13,2,1,0,BB,No,No,Refundable,Online,No,Check-Out,Yes,20,100,219,1,7,3,0,3
37783289,F,46,Asian American,Mid-School,<25K,South,Resort,2017-07-20,2017-07-23,2016-12-15,2,2,0,BB,Yes,Yes,No Deposit,Agent,Yes,Canceled,Yes,40,242,217,3,7,3,0,4
2694171,F,43,Asian American,College,50K -- 100K,North,City Hotel,2017-07-05,2017-07-08,2017-03-16,1,1,0,BB,No,No,Refundable,Online,Yes,Check-Out,Yes,5,126,111,3,7,2,0,2
28686289,M,62,Asian American,High-School,50K -- 100K,South,Resort,2017-05-25,2017-05-27,2017-01-19,1,1,0,HB,No,No,Refundable,Online,Yes,Check-Out,Yes,20,148,126,2,5,3,0,2
35653397,M,28,caucasian,College,<25K,East,City Hotel,2017-05-13,2017-05-16,2016-12-10,2,1,0,BB,No,No,No Deposit,Online,No,No-Show,No,0,113,154,3,5,5,1,3
37327381,F,40,Asian American,High-School,<25K,South,City Hotel,2017-07-21,2017-07-24,2016-12-20,1,3,1,HB,No,No,No Deposit,Online,No,No-Show,Yes,40,117,213,3,7,4,0,5
4612774,F,45,caucasian,Grad,25K --50K,West,City Hotel,2016-10-26,2016-10-29,2016-05-11,2,1,0,HB,Yes,No,Refundable,Agent,No,Check-Out,Yes,5,210,168,3,10,2,0,3
3827122,F,55,African American,Grad,<25K,North,Airport Hotels,2017-05-23,2017-05-24,2016-10-15,3,2,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,5,182,220,1,5,1,0,5
61934573,F,47,African American,High-School,50K -- 100K,South,City Hotel,2017-04-07,2017-04-08,2016-12-27,3,1,0,BB,No,No,Refundable,Direct,Yes,Check-Out,Yes,5,248,101,1,4,4,0,4
53830204,M,45,Latino,College,>100K,North,Resort,2017-04-07,2017-04-09,2016-11-24,3,2,1,BB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,25,241,134,2,4,4,0,6
59406255,M,46,Latino,High-School,50K -- 100K,South,City Hotel,2017-05-22,2017-05-23,2017-02-11,2,2,0,BB,Yes,Yes,No Deposit,Agent,Yes,No-Show,Yes,5,241,100,1,5,0,0,4
48743555,F,26,caucasian,Grad,>100K,North,Airport Hotels,2016-08-22,2016-08-23,2016-04-04,1,2,0,BB,No,No,No Deposit,Direct,No,Check-Out,Yes,20,233,140,1,8,0,0,3
38727631,F,47,caucasian,Mid-School,<25K,South,City Hotel,2017-03-21,2017-03-22,2017-01-16,1,1,0,HB,No,No,No Deposit,Direct,Yes,No-Show,Yes,5,175,64,1,3,1,0,2
48826087,F,45,caucasian,Grad,25K --50K,South,Airport Hotels,2017-06-12,2017-06-13,2017-03-04,1,1,0,HB,No,No,No Deposit,Online,No,No-Show,Yes,25,206,100,1,6,0,0,2
81806354,F,66,caucasian,Mid-School,25K --50K,West,City Hotel,2017-04-27,2017-04-29,2016-10-01,1,1,0,HB,No,No,No Deposit,Agent,Yes,Check-Out,Yes,25,242,208,2,4,3,0,2
85139194,M,59,caucasian,Mid-School,25K --50K,South,City Hotel,2017-06-25,2017-06-26,2017-01-06,1,1,0,BB,No,No,No Deposit,Online,No,Check-Out,Yes,25,180,170,1,6,6,1,2
66373615,F,63,Latino,Grad,<25K,North,Airport Hotels,2017-01-19,2017-01-22,2016-07-07,3,1,1,BB,Yes,Yes,No Deposit,Direct,Yes,Canceled,Yes,10,244,196,3,1,3,0,5
4032953,F,40,caucasian,Grad,50K -- 100K,North,Resort,2017-03-16,2017-03-17,2016-11-11,3,1,0,HB,Yes,Yes,No Deposit,Agent,Yes,Canceled,No,0,248,125,1,3,3,0,4
77126705,M,60,caucasian,High-School,50K -- 100K,West,Airport Hotels,2016-10-24,2016-10-25,2016-08-19,2,1,0,BB,Yes,No,No Deposit,Agent,Yes,Check-Out,Yes,40,212,66,1,10,0,0,3
878147,M,31,African American,College,50K -- 100K,North,City Hotel,2017-03-22,2017-03-24,2016-10-13,2,1,0,BB,Yes,No,Non-Refundable,Agent,Yes,No-Show,Yes,10,214,160,2,3,2,0,3
51215887,M,28,Latino,Grad,25K --50K,North,Airport Hotels,2017-05-22,2017-05-25,2016-12-07,2,3,0,HB,No,No,Refundable,Agent,No,Check-Out,Yes,20,158,166,3,5,0,0,5
15054089,F,24,African American,High-School,>100K,South,City Hotel,2017-02-04,2017-02-06,2016-12-02,2,1,0,BB,Yes,Yes,Refundable,Direct,Yes,Check-Out,Yes,25,219,64,2,2,5,1,3
14619319,F,27,Latino,College,<25K,South,City Hotel,2017-02-16,2017-02-17,2016-11-12,2,1,1,HB,No,No,No Deposit,Online,No,No-Show,No,0,202,96,1,2,3,0,4
15399625,M,44,Latino,High-School,<25K,West,City Hotel,2017-02-16,2017-02-17,2016-12-26,2,1,0,HB,No,No,No Deposit,Online,Yes,Canceled,No,0,167,52,1,2,3,0,3
17527761,M,66,Latino,College,<25K,South,City Hotel,2017-03-22,2017-03-24,2016-09-24,2,1,1,BB,No,No,Non-Refundable,Direct,Yes,Canceled,Yes,20,210,179,2,3,2,0,4
19995098,F,48,Latino,College,25K --50K,West,Resort,2016-10-24,2016-10-26,2016-05-25,3,2,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,20,168,152,2,10,0,0,5
18739524,F,32,Asian American,Grad,50K -- 100K,South,City Hotel,2017-03-16,2017-03-19,2017-01-24,2,3,0,HB,No,No,No Deposit,Agent,No,Check-Out,Yes,30,120,51,3,3,3,0,5
90217134,M,25,African American,High-School,50K -- 100K,West,City Hotel,2017-05-22,2017-05-23,2016-11-25,1,3,0,HB,Yes,No,Refundable,Online,Yes,No-Show,Yes,20,125,178,1,5,0,0,4
51865744,F,62,Latino,College,<25K,West,Airport Hotels,2017-02-16,2017-02-19,2017-02-11,3,2,0,HB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,20,147,5,3,2,3,0,5
803299,M,34,African American,College,<25K,South,Resort,2017-05-22,2017-05-23,2017-04-29,2,3,1,HB,Yes,Yes,Refundable,Online,Yes,Canceled,Yes,10,243,23,1,5,0,0,6
88908216,M,38,Asian American,Mid-School,>100K,West,City Hotel,2017-03-21,2017-03-24,2017-01-25,1,3,0,BB,No,No,Refundable,Direct,Yes,Check-Out,Yes,10,172,55,3,3,1,0,4
83771843,M,22,Latino,College,<25K,West,City Hotel,2017-02-16,2017-02-17,2016-11-11,2,1,0,HB,No,No,No Deposit,Agent,Yes,Check-Out,Yes,25,193,97,1,2,3,0,3
24402419,F,52,caucasian,Grad,50K -- 100K,South,Airport Hotels,2017-02-16,2017-02-17,2016-08-13,2,1,0,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,30,237,187,1,2,3,0,3
49334170,M,43,African American,Mid-School,25K --50K,South,Resort,2017-05-22,2017-05-25,2017-05-16,2,2,0,HB,No,No,No Deposit,Direct,Yes,Check-Out,No,0,227,6,3,5,0,0,4
36903371,F,32,African American,Grad,50K -- 100K,North,City Hotel,2017-06-15,2017-06-16,2017-04-28,2,3,0,BB,No,No,No Deposit,Direct,No,Canceled,Yes,20,248,48,1,6,3,0,5
67974808,F,46,Asian American,College,<25K,East,Resort,2017-01-27,2017-01-28,2016-07-14,2,2,2,BB,Yes,Yes,No Deposit,Online,Yes,Check-Out,Yes,10,244,197,1,1,4,0,6
34347896,M,47,Latino,High-School,50K -- 100K,West,Airport Hotels,2016-10-24,2016-10-26,2016-10-11,1,3,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,20,220,13,2,10,0,0,4
48121596,F,41,Asian American,College,<25K,West,Resort,2017-07-03,2017-07-07,2016-12-25,2,3,0,HB,No,No,No Deposit,Agent,Yes,Check-Out,Yes,5,176,190,4,7,0,0,5
32599213,F,64,caucasian,Mid-School,25K --50K,North,City Hotel,2017-07-07,2017-07-08,2017-01-30,3,2,1,BB,No,No,Refundable,Online,Yes,Canceled,Yes,5,205,158,1,7,4,0,6
88629961,F,23,African American,Mid-School,<25K,North,Airport Hotels,2017-03-25,2017-03-26,2017-01-24,1,2,0,BB,No,No,No Deposit,Agent,Yes,Check-Out,Yes,15,110,60,1,3,5,1,3
21823867,M,31,Asian American,High-School,25K --50K,East,City Hotel,2017-05-03,2017-05-04,2016-10-23,2,1,1,BB,No,No,No Deposit,Online,No,No-Show,Yes,20,227,192,1,5,2,0,4
21367737,F,50,African American,High-School,25K --50K,West,City Hotel,2017-06-17,2017-06-20,2017-04-03,2,2,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,5,191,75,3,6,5,1,4
